C.x,C.y,C.z,v.x,v.y,v.z,a.x,a.y,a.z,w.x,w.y,w.z,q.w,q.x,q.y,q.z,lf.theta,lf.beta,lf.theta_d,lf.beta_d,rf.theta,rf.beta,rf.theta_d,rf.beta_d,rh.theta,rh.beta,rh.theta_d,rh.beta_d,lh.theta,lh.beta,lh.theta_d,lh.beta_d,lf.contact,rf.contact,rh.contact,lh.contact,lf.dist,rf.dist,rh.dist,lh.dist
-0.458778,2.00618,0.121537,0.09758713827357583,0.0002267603881965925,0.0023708441002238435,-0.051468805908317004,-0.07794999040510939,-0.024193315526460424,1.85747e-08,0.0193385,0.000625826,0.999999,2.0384e-06,0.00154254,-2.65309e-05,0.46068597283903606,-1.33749,-0.9709999999999885,-1.4270000000000005,0.816015972839036,-1.86165,-0.5350000000000188,0.3110000000000168,0.8928909728390362,1.8936250000000001,0.7009999999999961,0.16099999999996673,0.579400972839036,1.2969149999999998,0.17099999999998783,-0.06700000000001705,1.0,0.0,1.0,0.0,0.119991,0.121121,0.122355,0.121225
-0.458319,2.00618,0.121553,0.09740116744416628,-6.161867854532617e-05,0.0022448105853030476,-0.03716573934920615,-0.057613289675866895,-0.02695056382186145,1.85163e-08,0.0179264,0.000639696,0.999999,2.04211e-06,0.00158735,-2.49315e-05,0.45613597283903606,-1.34512,-0.9099999999999886,-1.525999999999983,0.8133759728390362,-1.86007,-0.5279999999999951,0.31600000000002737,0.8964359728390362,1.8944,0.7090000000000263,0.15500000000003844,0.580215972839036,1.29678,0.16300000000000203,-0.026999999999999247,1.0,0.0,1.0,0.0,0.119983,0.121113,0.122383,0.121253
-0.457859,2.00618,0.121567,0.09728955629379538,-0.00024391714007181427,0.0021077964812292204,-0.0222728318996352,-0.036396093475757466,-0.029077858141482338,1.84904e-08,0.0171418,0.000652493,0.999999,2.04581e-06,0.00163021,-2.33002e-05,0.451905972839036,-1.35349,-0.8460000000000134,-1.67400000000002,0.8107609728390361,-1.8584650000000003,-0.5229999999999846,0.3209999999999491,0.9000159728390361,1.89514,0.7159999999999833,0.14799999999999258,0.5810159728390359,1.29683,0.15999999999998238,0.010000000000021103,1.0,0.0,1.0,0.0,0.119975,0.121104,0.122408,0.12128
-0.457398,2.00618,0.121581,0.09725159507789914,-0.0003209332081596897,0.00196190356448655,-0.0075521575400846475,-0.015338601899985423,-0.030825109261680694,1.8486e-08,0.0169706,0.000663568,0.999999,2.04955e-06,0.00167263,-2.16412e-05,0.448035972839036,-1.3628500000000001,-0.7739999999999858,-1.8719999999999848,0.8081709728390362,-1.8568350000000002,-0.5179999999999962,0.32600000000002627,0.9036359728390361,1.89584,0.7239999999999913,0.13999999999998458,0.5817809728390361,1.297065,0.15300000000002534,0.046999999999997044,1.0,0.0,1.0,0.0,0.119968,0.121094,0.122432,0.121306
-0.456936,2.00617,0.121594,0.0972818456248759,-0.00029036255382786905,0.0018178503141767738,0.006088240111935716,0.006179645388178755,-0.030502223127705008,1.84939e-08,0.0173632,0.00067232,0.999999,2.05335e-06,0.00171604,-1.99603e-05,0.44454097283903604,-1.3734549999999999,-0.6990000000000052,-2.120999999999995,0.8056159728390361,-1.8551800000000003,-0.511000000000017,0.3309999999999924,0.907300972839036,1.8965049999999999,0.7329999999999837,0.13300000000000534,0.5825259728390361,1.2974700000000001,0.14899999999999913,0.08099999999999774,1.0,0.0,1.0,0.0,0.119959,0.121083,0.122456,0.121332
-0.456472,2.00617,0.121607,0.09735927480186013,-0.00010763113411050222,0.0017409173301711311,0.015511573601849845,0.036612168811252926,-0.017159117856522244,1.85069e-08,0.018201,0.000678565,0.999998,2.05721e-06,0.00176155,-1.82638e-05,0.441450972839036,-1.385525,-0.6180000000000074,-2.414000000000005,0.8030809728390361,-1.8535050000000002,-0.5069999999999908,0.3350000000000186,0.9110059728390361,1.8971399999999998,0.7410000000000139,0.12699999999998823,0.583250972839036,1.298035,0.14499999999999513,0.11300000000000754,1.0,0.0,1.0,0.0,0.119948,0.121071,0.12248,0.121357
-0.456006,2.00617,0.121619,0.09750578175950075,0.00018152123933432588,0.0016711416120963219,0.02933593964715004,0.05789664830180529,-0.01586567874557865,1.85243e-08,0.0196304,0.000682332,0.999998,2.06116e-06,0.00181062,-1.65579e-05,0.4387859728390362,-1.3992499999999999,-0.5329999999999835,-2.7449999999999974,0.800575972839036,-1.8518000000000001,-0.5010000000000181,0.3409999999999913,0.9147509728390361,1.897735,0.7489999999999997,0.11900000000000244,0.5839609728390359,1.2987549999999999,0.14199999999997548,0.14399999999998858,1.0,0.0,1.0,0.0,0.119935,0.121059,0.122507,0.121383
-0.455542,2.00618,0.121638,0.09677950830177909,0.0009337854489278642,0.0029795364076551966,-0.14523836127229106,0.15050505040161263,0.26016717062621986,1.84865e-08,0.0158672,0.000539783,0.999998,2.06431e-06,0.00185029,-1.52084e-05,0.436570972839036,-1.414815,-0.4430000000000156,-3.11300000000001,0.798095972839036,-1.85007,-0.49600000000000755,0.34600000000000186,0.918540972839036,1.898285,0.757999999999992,0.11000000000001009,0.5846459728390361,1.29962,0.13700000000003154,0.17300000000000093,1.0,0.0,1.0,0.0,0.119929,0.121059,0.122539,0.121409
-0.455075,2.00618,0.121656,0.09701021009190068,0.0009891817067007617,0.002813856664812389,0.04620775818436356,0.011131750069665282,-0.03482962351910146,1.85017e-08,0.0174573,0.000542286,0.999998,2.06752e-06,0.00189393,-1.38526e-05,0.43480597283903605,-1.43234,-0.3530000000000033,-3.5050000000000026,0.795645972839036,-1.8483200000000002,-0.48999999999999044,0.35000000000000586,0.9223709728390361,1.898805,0.7660000000000222,0.10399999999999299,0.585315972839036,1.30063,0.13399999999998968,0.20199999999999108,1.0,0.0,1.0,0.0,0.119921,0.121057,0.122572,0.121436
-0.454606,2.00619,0.121674,0.09716461371372814,0.0011672111873185145,0.002650995940395104,0.030921342868612627,0.035657248030574296,-0.0343861139071322,1.85129e-08,0.0186576,0.000537398,0.999998,2.07076e-06,0.00194058,-1.2509e-05,0.433520972839036,-1.451915,-0.2569999999999961,-3.9149999999999796,0.793215972839036,-1.84654,-0.48600000000000865,0.35600000000000076,0.9262409728390362,1.8992850000000001,0.774000000000008,0.09600000000000719,0.5859659728390361,1.30176,0.1300000000000079,0.22600000000001508,1.0,0.0,1.0,0.0,0.11991,0.121053,0.122606,0.121462
-0.454135,2.0062,0.121691,0.097306477250137,0.0013826401771563314,0.002477815794420803,0.028434140276275922,0.04313894254188189,-0.03656228557035668,1.85245e-08,0.0198558,0.000542178,0.999998,2.07406e-06,0.00199022,-1.11534e-05,0.43269097283903607,-1.473585,-0.16599999999999948,-4.333999999999993,0.790815972839036,-1.8447500000000001,-0.47999999999999154,0.35799999999999166,0.9301609728390362,1.899725,0.7840000000000069,0.0880000000000214,0.5866009728390359,1.3030249999999999,0.12699999999996603,0.2529999999999921,1.0,0.0,1.0,0.0,0.119896,0.121049,0.122641,0.121488
-0.453662,2.00621,0.121708,0.09744187414814012,0.001609095594395798,0.002302672460884531,0.02712136450834848,0.04534453324536831,-0.03707812825113521,1.85367e-08,0.0210186,0.000547681,0.999998,2.07742e-06,0.00204276,-9.78412e-06,0.4323209728390359,-1.4973450000000001,-0.0740000000000185,-4.752000000000023,0.7884409728390361,-1.8429250000000001,-0.474999999999981,0.3650000000000153,0.934115972839036,1.90013,0.790999999999964,0.08099999999997554,0.587225972839036,1.3043999999999998,0.12500000000001954,0.2749999999999808,1.0,0.0,1.0,0.0,0.119879,0.121042,0.122677,0.121514
-0.453187,2.00621,0.121724,0.09751848851358327,0.001884312289930461,0.0022742106308219364,0.015381506341200637,0.05509592227657973,-0.007803736772801884,1.85439e-08,0.0216273,0.000542754,0.999998,2.08076e-06,0.00209683,-8.42712e-06,0.4324059728390361,-1.52314,0.017000000000022553,-5.1590000000000025,0.7860909728390361,-1.841075,-0.47000000000001485,0.36999999999998145,0.9381259728390362,1.90049,0.802000000000036,0.07200000000000539,0.5878309728390361,1.305895,0.12100000000001554,0.299000000000027,1.0,0.0,1.0,0.0,0.119861,0.121036,0.122714,0.121539
-0.452711,2.00623,0.121741,0.09757603929573247,0.0021285427727370794,0.0022617285540929228,0.011549248208172738,0.0488985101167127,-0.004649141933805723,1.85496e-08,0.022048,0.000533726,0.999998,2.08407e-06,0.00215195,-7.0927e-06,0.432920972839036,-1.550885,0.10299999999998644,-5.549000000000004,0.7837659728390362,-1.83921,-0.4649999999999821,0.3730000000000011,0.9421759728390362,1.90082,0.8099999999999774,0.06599999999998829,0.588425972839036,1.30749,0.11899999999998023,0.3190000000000026,1.0,0.0,1.0,0.0,0.119841,0.121031,0.122752,0.121563
-0.452233,2.00624,0.121759,0.09761151712221212,0.00231771533449824,0.0022212829781052697,0.007147372564670407,0.037885396336042085,-0.010264378506930072,1.85532e-08,0.022277,0.000528072,0.999998,2.08735e-06,0.00220764,-5.77241e-06,0.433840972839036,-1.580445,0.18400000000000638,-5.912000000000006,0.7814659728390362,-1.83732,-0.45999999999999375,0.37799999999998946,0.9462709728390362,1.9011050000000003,0.8190000000000142,0.05700000000004035,0.589015972839036,1.30919,0.11799999999999589,0.33999999999998476,1.0,0.0,1.0,0.0,0.119821,0.121025,0.122791,0.121587
-0.451755,2.00625,0.12178,0.09745121170040587,0.002816849996870572,0.0026673595898589345,-0.03201127959054053,0.09987818042135352,0.08715025474607963,1.8533e-08,0.0211394,0.000524001,0.999997,2.0906e-06,0.00226049,-4.4623e-06,0.4351409728390361,-1.611625,0.25999999999999357,-6.235999999999975,0.7791909728390362,-1.8354149999999998,-0.4550000000000276,0.3810000000000313,0.9504059728390362,1.90135,0.827,0.04899999999996574,0.589585972839036,1.31098,0.11400000000001409,0.35800000000001386,1.0,0.0,1.0,0.0,0.119802,0.121024,0.122833,0.12161
-0.451277,2.00627,0.121801,0.09747307432979051,0.002992270672233645,0.002690717071512023,0.004422355752316642,0.035132764762510885,0.002605013747405849,1.85344e-08,0.0212101,0.00051209,0.999997,2.09377e-06,0.00231352,-3.18196e-06,0.436780972839036,-1.6442250000000003,0.32799999999999496,-6.520000000000015,0.776935972839036,-1.8334800000000002,-0.4510000000000014,0.3869999999999818,0.9545959728390361,1.90155,0.8379999999999832,0.039999999999995595,0.590150972839036,1.312865,0.11299999999998533,0.3769999999999829,1.0,0.0,1.0,0.0,0.119782,0.121024,0.122875,0.121633
-0.450798,2.00628,0.121823,0.09747965293970513,0.0030475955656489445,0.002562378648321503,0.0013691625814978292,0.01111474861048394,-0.027730134547425678,1.85328e-08,0.0211385,0.000501781,0.999997,2.09689e-06,0.00236636,-1.9274e-06,0.43873097283903606,-1.6779950000000001,0.39000000000000146,-6.753999999999993,0.7747109728390361,-1.831525,-0.4449999999999843,0.3909999999999858,0.9588309728390361,1.901715,0.8469999999999978,0.032999999999994145,0.590700972839036,1.314835,0.11000000000001009,0.39400000000000546,1.0,0.0,1.0,0.0,0.119762,0.121024,0.122917,0.121655
-0.450318,2.0063,0.121844,0.09743036362273298,0.003014262081821467,0.0023721250372024396,-0.009808371221571952,-0.006618719085424419,-0.04006528811983223,1.85207e-08,0.0206521,0.000497697,0.999997,2.09998e-06,0.00241799,-6.83057e-07,0.44093597283903607,-1.7126700000000001,0.4410000000000025,-6.935000000000002,0.772505972839036,-1.82955,-0.4410000000000247,0.3950000000000342,0.963105972839036,1.90184,0.8549999999999836,0.02500000000000835,0.5912459728390359,1.31689,0.10899999999998133,0.4110000000000058,1.0,0.0,1.0,0.0,0.119741,0.121023,0.122957,0.121675
-0.449839,2.00631,0.121865,0.09731596742616944,0.0028905281538287694,0.00215238873200358,-0.02281916644340244,-0.024697689630655755,-0.0458605763362101,1.84949e-08,0.0196629,0.000499012,0.999997,2.10308e-06,0.00246715,5.64573e-07,0.4433609728390359,-1.747955,0.4850000000000021,-7.05699999999998,0.770325972839036,-1.82755,-0.43599999999999195,0.39999999999997815,0.9674359728390362,1.90192,0.8660000000000112,0.015999999999993797,0.591780972839036,1.319015,0.10700000000001264,0.4250000000000087,1.0,0.0,1.0,0.0,0.11972,0.121021,0.122995,0.121694
-0.449361,2.00633,0.121886,0.09713300834166723,0.002671182067553808,0.0019159888341491072,-0.036564301965119,-0.04381881377350517,-0.049046148593742345,1.84539e-08,0.0181288,0.000505006,0.999997,2.10621e-06,0.00251247,1.82718e-06,0.4459509728390361,-1.783555,0.5180000000000184,-7.120000000000015,0.7681659728390361,-1.82553,-0.43199999999998795,0.40399999999998215,0.971805972839036,1.90196,0.873999999999997,0.008000000000008,0.592315972839036,1.3212199999999998,0.10700000000001264,0.4409999999999803,1.0,0.0,1.0,0.0,0.119701,0.121019,0.123029,0.121711
-0.448885,2.00634,0.121906,0.09687955863912401,0.0023532322360146564,0.0016686198733426938,-0.05064714519046712,-0.06354024272280813,-0.05103216564292268,1.83987e-08,0.016031,0.000515459,0.999997,2.10942e-06,0.00255255,3.11591e-06,0.448660972839036,-1.8191650000000001,0.5419999999999758,-7.122000000000006,0.766030972839036,-1.823495,-0.4270000000000218,0.407000000000024,0.9762309728390361,1.901955,0.8850000000000247,-0.0010000000000065512,0.5928359728390359,1.32349,0.10399999999999299,0.45400000000002105,1.0,0.0,1.0,0.0,0.119683,0.121016,0.123059,0.121725
-0.448411,2.00635,0.121926,0.09655639972707711,0.0019372571167074523,0.0014131766642203436,-0.0646202596675737,-0.08314407736578999,-0.05237879532256784,1.83326e-08,0.0133738,0.000530336,0.999997,2.11275e-06,0.00258598,4.44181e-06,0.4514509728390361,-1.8544950000000002,0.558000000000014,-7.066000000000017,0.7639209728390361,-1.8214350000000001,-0.42199999999996685,0.41199999999999015,0.9807059728390362,1.9019100000000002,0.8950000000000014,-0.008999999999970143,0.5933559728390361,1.3258199999999998,0.10400000000001519,0.46599999999998865,1.0,0.0,1.0,0.0,0.119668,0.121014,0.123083,0.121737
-0.447939,2.00635,0.121945,0.09616681433929831,0.001428115234892234,0.001151455351013707,-0.07790254695087877,-0.10177481824817727,-0.05332619807478345,1.82607e-08,0.0101873,0.000549513,0.999997,2.11623e-06,0.00261145,5.81565e-06,0.4542759728390361,-1.8892700000000002,0.5649999999999933,-6.954999999999978,0.761830972839036,-1.819355,-0.41800000000002946,0.41600000000001636,0.985230972839036,1.901825,0.904999999999978,-0.017000000000022553,0.593865972839036,1.32822,0.10199999999997988,0.48000000000001375,1.0,0.0,1.0,0.0,0.119657,0.121012,0.123101,0.121746
-0.44747,2.00636,0.121964,0.09571768427594007,0.0008356110123486088,0.0008847317091269734,-0.08981115804671083,-0.11844496658176178,-0.05397451946644338,1.81894e-08,0.00653083,0.000573182,0.999997,2.11993e-06,0.00262778,7.24863e-06,0.4570859728390362,-1.9232300000000002,0.562000000000018,-6.79200000000002,0.7597609728390361,-1.8172550000000003,-0.41399999999998105,0.41999999999997595,0.9898009728390363,1.9016950000000001,0.914000000000037,-0.025999999999992696,0.5943709728390358,1.3306749999999998,0.10099999999999554,0.4909999999999748,1.0,0.0,1.0,0.0,0.119649,0.12101,0.123112,0.121752
-0.447004,2.00636,0.121981,0.0952188895219857,0.00017561590030475268,0.0006140527063168285,-0.099772731487209,-0.13194012536550354,-0.05437387527530646,1.81242e-08,0.00249795,0.000611657,0.999997,2.12395e-06,0.00263402,8.77778e-06,0.4598509728390361,-1.9561650000000002,0.5529999999999813,-6.586999999999987,0.757715972839036,-1.81514,-0.4090000000000149,0.4230000000000178,0.994415972839036,1.90152,0.9229999999999627,-0.03500000000000725,0.5948759728390359,1.33319,0.10099999999999554,0.503000000000009,1.0,0.0,1.0,0.0,0.119647,0.121009,0.123116,0.121754
-0.446541,2.00636,0.121997,0.09468620901791405,-0.00053203593632164,0.00034024018106046784,-0.10653023520220095,-0.14146829519717655,-0.05459433586194784,1.80687e-08,-0.00178537,0.000654885,0.999997,2.12834e-06,0.00262956,1.0415e-05,0.4625459728390361,-1.9879100000000003,0.5390000000000006,-6.349000000000005,0.7556909728390362,-1.8130050000000002,-0.4049999999999665,0.4269999999999774,0.9990859728390363,1.9013000000000004,0.9340000000000348,-0.04399999999997739,0.595375972839036,1.33575,0.10000000000001119,0.5120000000000013,1.0,0.0,1.0,0.0,0.11965,0.121008,0.123112,0.121753
-0.446082,2.00635,0.122012,0.09415623660365025,-0.0012637829893684825,9.943708109163174e-05,-0.10599633389500171,-0.14628247709347564,-0.04759587816815802,1.80246e-08,-0.0059968,0.000703303,0.999997,2.13317e-06,0.00261457,1.21732e-05,0.46515597283903615,-2.01836,0.5220000000000002,-6.089999999999973,0.753685972839036,-1.8108400000000002,-0.4010000000000291,0.4330000000000167,1.0038159728390363,1.9010400000000003,0.9460000000000024,-0.052000000000007596,0.595870972839036,1.338365,0.09900000000000464,0.5229999999999846,1.0,0.0,1.0,0.0,0.119658,0.121008,0.123099,0.121749
-0.445627,2.00634,0.122026,0.09365738652117105,-0.0019757159175550656,-0.00011309791291001363,-0.09976588253669379,-0.142315671030398,-0.04156841553660051,1.79885e-08,-0.00993814,0.0007564,0.999997,2.13846e-06,0.00258972,1.40641e-05,0.46766097283903596,-2.047495,0.5009999999999737,-5.827000000000004,0.7517059728390361,-1.80867,-0.39599999999999635,0.43400000000002326,1.0085859728390363,1.9007300000000003,0.9539999999999882,-0.062000000000006494,0.596360972839036,1.341025,0.09799999999999809,0.5319999999999991,1.0,0.0,1.0,0.0,0.119671,0.121008,0.12308,0.121743
-0.445174,2.00633,0.122039,0.09320311083329243,-0.002622497903136587,-0.00032810007683579956,-0.09086365406856273,-0.1292808743430746,-0.04174182085281686,1.79552e-08,-0.0134911,0.000802309,0.999997,2.14417e-06,0.00255599,1.60698e-05,0.4700709728390361,-2.075345,0.48200000000002685,-5.570000000000008,0.7497409728390362,-1.8064750000000003,-0.3929999999999767,0.4389999999999672,1.0134109728390361,1.900385,0.9649999999999936,-0.06899999999998574,0.596855972839036,1.3437299999999999,0.09900000000000464,0.5410000000000137,1.0,0.0,1.0,0.0,0.119689,0.121009,0.123053,0.121734
-0.444724,2.00631,0.122051,0.09279474841172655,-0.0031913225442026616,-0.0005550520397554302,-0.0816560290717896,-0.11368508796606161,-0.043835960214163805,1.79201e-08,-0.0166444,0.000855302,0.999997,2.15035e-06,0.00251438,1.8208e-05,0.4724059728390361,-2.10197,0.4670000000000174,-5.325000000000002,0.7477959728390361,-1.8042600000000002,-0.3890000000000171,0.4430000000000156,1.0182909728390364,1.8999850000000003,0.9760000000000213,-0.0800000000000134,0.597340972839036,1.346475,0.09699999999999154,0.5490000000000217,1.0,0.0,1.0,0.0,0.119711,0.121009,0.123021,0.121722
-0.444275,2.00629,0.122066,0.09251611894185321,-0.0042415982211379405,8.79516571084401e-05,-0.0557239093379394,-0.2099623312790131,0.13024968907598655,1.79035e-08,-0.0177961,0.000991339,0.999997,2.15744e-06,0.00246989,2.06862e-05,0.4747009728390361,-2.127395,0.4589999999999872,-5.085000000000006,0.7458759728390361,-1.80203,-0.38400000000000656,0.44600000000001305,1.023220972839036,1.8995449999999998,0.9859999999999536,-0.0880000000000214,0.5978259728390359,1.3492600000000001,0.09699999999999154,0.5569999999999853,1.0,0.0,1.0,0.0,0.119741,0.121011,0.122987,0.121717
-0.443829,2.00627,0.122081,0.09218467558993751,-0.004938474293967902,0.00011856348248116122,-0.06628475394361606,-0.13928356617675375,0.008084607539727173,1.78379e-08,-0.0212035,0.000976187,0.999997,2.16461e-06,0.00241689,2.31266e-05,0.4769959728390361,-2.15166,0.4589999999999872,-4.852999999999996,0.7439759728390363,-1.7997800000000002,-0.37999999999998035,0.44999999999995044,1.028200972839036,1.899055,0.9960000000000191,-0.09799999999999809,0.598310972839036,1.3520850000000002,0.09700000000001374,0.5650000000000155,1.0,0.0,1.0,0.0,0.119776,0.121014,0.122948,0.12171
-0.443384,2.00624,0.122095,0.09178071589718179,-0.005509794742868725,-8.061015167957011e-05,-0.08078595565870203,-0.11417280080287298,-0.03756115357756151,1.77487e-08,-0.02461,0.000998778,0.999997,2.17211e-06,0.00235536,2.56234e-05,0.47935097283903616,-2.174755,0.4710000000000214,-4.6190000000000175,0.7420959728390362,-1.7975100000000002,-0.37599999999999856,0.45400000000002105,1.0332409728390362,1.8985250000000002,1.0080000000000089,-0.10599999999996168,0.5987959728390361,1.35494,0.09699999999999154,0.5709999999999882,1.0,0.0,1.0,0.0,0.119816,0.121018,0.122902,0.1217
-0.442942,2.00621,0.122108,0.09137446683436345,-0.006012548789347856,-0.00036112693703178135,-0.08122974304826139,-0.10045503773762215,-0.05355747867996641,1.76379e-08,-0.0277827,0.00103689,0.999997,2.18004e-06,0.0022859,2.82155e-05,0.481825972839036,-2.1967,0.4949999999999788,-4.388999999999954,0.7402359728390361,-1.79522,-0.37200000000001676,0.45800000000000285,1.038325972839036,1.89795,1.016999999999979,-0.11500000000002064,0.5992809728390359,1.3578350000000001,0.09699999999999154,0.5789999999999962,1.0,0.0,1.0,0.0,0.119859,0.121022,0.12285,0.121688
-0.442501,2.00618,0.12212,0.0909751297490713,-0.006424596240144423,-0.0006198482669653415,-0.07986319180530554,-0.08231027549627772,-0.048934250247169686,1.75057e-08,-0.0307134,0.00107491,0.999998,2.18839e-06,0.00220912,3.09026e-05,0.4844909728390362,-2.2174750000000003,0.5330000000000279,-4.155000000000042,0.7383959728390361,-1.79292,-0.36799999999999056,0.46000000000001595,1.043470972839036,1.897325,1.028999999999991,-0.12500000000001954,0.599760972839036,1.3607550000000002,0.09600000000000719,0.5840000000000067,1.0,0.0,1.0,0.0,0.119906,0.121026,0.122793,0.121673
-0.442062,2.00614,0.122133,0.09044834629810036,-0.006788912492364675,-0.0007245559218788077,-0.10532237367783295,-0.07276331091978057,-0.017991147213006542,1.74094e-08,-0.0324222,0.00110215,0.999998,2.19703e-06,0.00212807,3.36577e-05,0.487410972839036,-2.237075,0.5839999999999623,-3.919999999999968,0.736565972839036,-1.7906,-0.36600000000002186,0.46399999999999775,1.0486709728390362,1.8966550000000002,1.040000000000041,-0.13399999999996748,0.6002459728390359,1.36371,0.09699999999999154,0.590999999999986,1.0,0.0,1.0,0.0,0.119955,0.12103,0.122733,0.121657
-0.441625,2.00611,0.12215,0.08976083376788367,-0.006948603305728617,9.959160544875976e-05,-0.13746570884057052,-0.03184532117336903,0.16828106656250164,1.70218e-08,-0.0381507,0.00102644,0.999998,2.20574e-06,0.00203269,3.62236e-05,0.49066597283903624,-2.25548,0.651000000000046,-3.681000000000001,0.734765972839036,-1.7882600000000002,-0.36000000000000476,0.46800000000000175,1.0539259728390362,1.8959400000000002,1.051000000000002,-0.14300000000000423,0.600725972839036,1.36669,0.09600000000000719,0.5959999999999965,1.0,0.0,1.0,0.0,0.120014,0.121044,0.12267,0.12164
-0.441191,2.00607,0.122169,0.08922557765919953,-0.007401957786639649,0.0002884741431075232,-0.10705861912994546,-0.09057811988247931,0.041453112950540216,1.6797e-08,-0.0409161,0.00101797,0.999998,2.21466e-06,0.0019304,3.87683e-05,0.49433097283903604,-2.272665,0.7329999999999615,-3.437000000000001,0.732980972839036,-1.785905,-0.3570000000000073,0.4709999999999992,1.0592309728390363,1.8951750000000003,1.0610000000000008,-0.15300000000000313,0.6012109728390359,1.369695,0.09699999999999154,0.6010000000000071,1.0,0.0,1.0,0.0,0.120079,0.12106,0.122604,0.121623
-0.440761,2.00603,0.122193,0.08801518140984366,-0.0077657499153508044,0.0010277824347119365,-0.24208207885240277,-0.07267290094730595,0.1512760514128768,1.70546e-08,-0.0382373,0.000975364,0.999998,2.22312e-06,0.00183481,4.12065e-05,0.4984759728390361,-2.2886100000000003,0.8290000000000131,-3.1890000000000196,0.731210972839036,-1.783535,-0.35399999999998766,0.47400000000001885,1.0645909728390361,1.894365,1.0719999999999619,-0.1620000000000399,0.6016959728390361,1.37273,0.09700000000003595,0.607000000000002,1.0,0.0,1.0,0.0,0.120146,0.121076,0.122544,0.121613
-0.440335,2.00599,0.122218,0.08691496023534806,-0.007833696194344245,0.0011739183866601537,-0.22005878763194553,-0.013507562195823773,0.03256939279158999,1.7083e-08,-0.0379745,0.000915088,0.999998,2.23127e-06,0.00173987,4.3494e-05,0.5031709728390359,-2.3032950000000003,0.9389999999999787,-2.937000000000012,0.729465972839036,-1.78115,-0.3489999999999993,0.4769999999999941,1.0700159728390362,1.89351,1.0850000000000026,-0.17099999999996562,0.6021759728390359,1.37578,0.09599999999996278,0.6099999999999994,1.0,0.0,1.0,0.0,0.120213,0.121092,0.122484,0.121605
-0.439913,2.00595,0.122246,0.08583538925622101,-0.0077592480949378,0.001236685428362436,-0.21595516939408005,0.014965291638371526,0.015883026451128046,1.70389e-08,-0.0383546,0.000876508,0.999999,2.23929e-06,0.00164398,4.56851e-05,0.5084859728390362,-2.31669,1.0630000000000361,-2.6789999999999647,0.727735972839036,-1.77874,-0.34600000000000186,0.48200000000000465,1.0754909728390363,1.8926050000000003,1.0950000000000237,-0.18099999999998673,0.602665972839036,1.37886,0.0980000000000203,0.6159999999999943,1.0,0.0,1.0,0.0,0.120282,0.121109,0.122424,0.121597
-0.439494,2.00592,0.122275,0.0847107552401549,-0.007621312544098177,0.0012347247172481124,-0.2249824807837602,0.027659558621995047,0.0029070149573868775,1.70336e-08,-0.0383981,0.00084358,0.999999,2.24719e-06,0.00154799,4.77938e-05,0.514490972839036,-2.3287750000000003,1.2009999999999632,-2.4170000000000247,0.726025972839036,-1.7763200000000001,-0.34199999999999786,0.48399999999999554,1.081020972839036,1.891655,1.1059999999999848,-0.19000000000002348,0.603155972839036,1.3819499999999998,0.09799999999999809,0.6179999999999852,1.0,0.0,1.0,0.0,0.12035,0.121127,0.122366,0.121588
-0.43908,2.00588,0.122309,0.08344529285047798,-0.006934481142973854,0.001921512724966638,-0.25311844448014564,0.1374363370377133,0.14073116300088273,1.68507e-08,-0.0398154,0.000821277,0.999999,2.25517e-06,0.00144845,4.98468e-05,0.5212459728390361,-2.3395300000000003,1.3510000000000133,-2.151000000000014,0.7243309728390361,-1.773885,-0.3390000000000004,0.486999999999993,1.086610972839036,1.890655,1.1179999999999968,-0.20000000000002238,0.603645972839036,1.38507,0.09799999999999809,0.6240000000000245,1.0,0.0,1.0,0.0,0.120421,0.121152,0.122311,0.121579
-0.438671,2.00585,0.122346,0.08189948932161882,-0.006419229971561435,0.0020481233167840666,-0.30923508893725576,0.10311223439390532,0.028455989958821704,1.71388e-08,-0.0376275,0.000741425,0.999999,2.26258e-06,0.00135438,5.17001e-05,0.5288059728390361,-2.34894,1.5120000000000022,-1.8819999999999393,0.7226509728390361,-1.7714349999999999,-0.33600000000000296,0.48999999999999044,1.0922509728390362,1.8896050000000002,1.1280000000000179,-0.20999999999995467,0.604135972839036,1.3881999999999999,0.09799999999999809,0.6259999999999932,1.0,0.0,1.0,0.0,0.120488,0.121178,0.122261,0.121572
-0.438263,2.00582,0.122384,0.08134126601584334,-0.006139406845944604,0.0019954218039997906,-0.11172250778082529,0.056014953076743805,-0.00753870911306187,1.7272e-08,-0.0366063,0.000625686,0.999999,2.26948e-06,0.00126287,5.32641e-05,0.5372209728390361,-2.3569850000000003,1.6830000000000123,-1.6090000000000604,0.720990972839036,-1.7689650000000001,-0.33199999999999896,0.49399999999999444,1.0979559728390362,1.8885100000000001,1.1410000000000142,-0.21900000000001363,0.6046359728390359,1.3913499999999999,0.09999999999998899,0.6299999999999972,1.0,0.0,1.0,0.0,0.120554,0.121203,0.122213,0.121564
