v_.x,v_.y,v_.z,p.x,p.y,p.z,zLF.x,zLF.y,zLF.z,zRF.x,zRF.y,zRF.z,zRH.x,zRH.y,zRH.z,zLH.x,zLH.y,zLH.z,zP.x,zP.y,zP.z,ba.x,ba.y,ba.z,lf.contact,rf.contact,rh.contact,lh.contact,lf.cscore,rf.cscore,rh.cscore,lh.cscore,lf.c,rf.c,rh.c,lh.c,threshold,cov.xx,cov.xy,cov.xz,cov.yx,cov.yy,cov.yz,cov.zx,cov.zy,cov.zz,
0.000329624,-2.34598e-05,-5.2059e-05,3.74205e-06,-1.4554e-06,-1.01128e-05,0.00691578,5.52138e-06,0.0126373,0.00598371,5.52138e-06,0.0207298,-0.00559456,5.52138e-06,0.0208991,-0.00651271,5.52138e-06,0.0128568,1.17749,0.407517,-0.564462,-0.00073899,-0.000256416,-0.0012838,0,0,0,0,0,0,0,0,0,0,0,0,0.0591051,9.37646e-07,2.35054e-15,8.71105e-15,2.35046e-15,9.37669e-07,-8.91878e-15,8.71118e-15,-8.91889e-15,9.37616e-07
0.000367626,-1.85825e-05,-1.38467e-05,4.4773e-06,-1.49256e-06,-1.01405e-05,0.00691134,4.35741e-06,0.0125418,0.00591954,4.35741e-06,0.0205738,-0.0055362,4.35741e-06,0.020735,-0.00651573,4.35741e-06,0.0127483,1.17759,0.408308,-0.565289,-0.000819795,-0.000284918,-0.00141107,0,0,0,0,0,0,0,0,0,0,0,0,0.0585036,9.7526e-07,2.75681e-15,9.70449e-15,2.75655e-15,9.75298e-07,-8.98235e-15,9.70387e-15,-8.98247e-15,9.75244e-07
0.000406392,-1.13506e-05,2.82664e-05,5.29008e-06,-1.51526e-06,-1.00839e-05,0.00689887,3.86671e-06,0.0124557,0.00585384,3.86671e-06,0.020422,-0.00548425,3.86671e-06,0.0205671,-0.00650764,3.86671e-06,0.012647,1.17031,0.404492,-0.560323,-0.000904555,-0.000314816,-0.00154484,0,0,0,0,0,0,0,0,0,0,0,0,0.0579152,1.01295e-06,3.1141e-15,1.03549e-14,3.11361e-15,1.01299e-06,-8.96858e-15,1.03547e-14,-8.96847e-15,1.01292e-06
0.000450568,-1.63628e-05,9.03347e-05,6.1912e-06,-1.54799e-06,-9.90315e-06,0.00689158,4.58005e-06,0.0123643,0.00579224,4.58005e-06,0.0202663,-0.00541921,4.58005e-06,0.0204089,-0.00649364,4.58005e-06,0.0125533,1.17895,0.408214,-0.565231,-0.000994625,-0.000346716,-0.00168424,0,0,0,0,0,0,0,0,0,0,0,0,0.0573396,1.05072e-06,3.74302e-15,1.01275e-14,3.74271e-15,1.05072e-06,-8.85904e-15,1.01276e-14,-8.85922e-15,1.05066e-06
0.000491795,-8.38763e-06,0.00014513,7.17477e-06,-1.56477e-06,-9.61281e-06,0.00687448,4.79854e-06,0.0122815,0.00573212,4.79854e-06,0.0201122,-0.00536015,4.79854e-06,0.0202514,-0.00650454,4.79854e-06,0.0124508,1.17957,0.408524,-0.565546,-0.0010892,-0.000380387,-0.00182954,0,0,0,0,0,0,0,0,0,0,0,0,0.0567761,1.08851e-06,4.16296e-15,9.2951e-15,4.1624e-15,1.08852e-06,-8.70807e-15,9.29598e-15,-8.70841e-15,1.08845e-06
0.000536187,2.21077e-06,0.000198868,8.24711e-06,-1.56035e-06,-9.21499e-06,0.00686819,4.90509e-06,0.0121937,0.00566318,4.90509e-06,0.0199642,-0.00529348,4.90509e-06,0.0201031,-0.00649033,4.90509e-06,0.0123663,1.17988,0.408658,-0.565717,-0.00118847,-0.000415825,-0.0019807,0,0,0,0,0,0,0,0,0,0,0,0,0.0562245,1.12631e-06,4.44775e-15,7.66123e-15,4.44737e-15,1.12628e-06,-8.53998e-15,7.66253e-15,-8.54067e-15,1.12627e-06
0.000593409,-8.7804e-07,0.000271232,9.43388e-06,-1.5621e-06,-8.67242e-06,0.0068475,5.6369e-06,0.0121181,0.00559073,5.6369e-06,0.0198211,-0.00524159,5.6369e-06,0.0199481,-0.00648379,5.6369e-06,0.012277,1.18057,0.40901,-0.566056,-0.00129226,-0.000453065,-0.00213776,0,0,0,0,0,0,0,0,0,0,0,0,0.0556855,1.16416e-06,5.06885e-15,4.35416e-15,5.0687e-15,1.16416e-06,-8.20565e-15,4.35755e-15,-8.20664e-15,1.16409e-06
0.000650086,8.35793e-06,0.000329161,1.0734e-05,-1.54539e-06,-8.01399e-06,0.00683124,5.75208e-06,0.0120397,0.00552918,5.75208e-06,0.0196773,-0.0051739,5.75208e-06,0.0198051,-0.00647693,5.75208e-06,0.0121923,1.18094,0.409181,-0.566251,-0.00140068,-0.000492146,-0.00230036,0,0,0,0,0,0,0,0,0,0,0,0,0.0551574,1.20198e-06,5.37751e-15,5.02997e-18,5.3777e-15,1.202e-06,-7.96256e-15,5.81354e-18,-7.96332e-15,1.20191e-06
0.000704727,1.96093e-05,0.00038634,1.21434e-05,-1.50617e-06,-7.24118e-06,0.00680787,5.78545e-06,0.0119737,0.00545852,5.78545e-06,0.0195399,-0.00512437,5.78545e-06,0.0196525,-0.00647343,5.78545e-06,0.0121084,1.18158,0.40949,-0.56659,-0.00151347,-0.000533096,-0.0024684,0,0,0,0,0,0,0,0,0,0,0,0,0.0546414,1.23983e-06,5.47169e-15,-5.73364e-15,5.4721e-15,1.23985e-06,-7.78911e-15,-5.73652e-15,-7.78946e-15,1.23974e-06
0.00075962,2.99832e-05,0.000446682,1.36625e-05,-1.4462e-06,-6.34767e-06,0.0068089,5.87628e-06,0.0118928,0.00537737,5.87628e-06,0.019407,-0.00503939,5.87628e-06,0.0195211,-0.00644908,5.87628e-06,0.0120368,1.18191,0.409649,-0.566748,-0.00163108,-0.000575825,-0.002642,0,0,0,0,0,0,0,0,0,0,0,0,0.0541368,1.27766e-06,5.39451e-15,-1.31982e-14,5.39559e-15,1.27771e-06,-7.6869e-15,-1.31973e-14,-7.68714e-15,1.27761e-06
0.000817815,4.116e-05,0.000508039,1.52981e-05,-1.36389e-06,-5.33144e-06,0.00678353,5.87133e-06,0.011834,0.00532364,5.87133e-06,0.0192691,-0.00498067,5.87133e-06,0.0193738,-0.00644222,5.87133e-06,0.0119531,1.18249,0.409922,-0.567076,-0.00175321,-0.000620387,-0.00282068,0,0,0,0,0,0,0,0,0,0,0,0,0.0536427,1.31544e-06,5.06094e-15,-2.26119e-14,5.06228e-15,1.31544e-06,-7.71528e-15,-2.26093e-14,-7.71593e-15,1.31541e-06
0.000879018,5.58598e-05,0.000573831,1.7056e-05,-1.25217e-06,-4.1836e-06,0.00676214,5.72466e-06,0.0117709,0.0052627,5.72466e-06,0.0191336,-0.00490382,5.72466e-06,0.0192384,-0.00641087,5.72466e-06,0.0118904,1.18293,0.410136,-0.567301,-0.00188015,-0.000666837,-0.00300434,0,0,0,0,0,0,0,0,0,0,0,0,0.0531608,1.3532e-06,4.27673e-15,-3.44172e-14,4.27871e-15,1.35327e-06,-8.01018e-15,-3.44123e-14,-8.00967e-15,1.35318e-06
0.000942448,6.30383e-05,0.000653475,1.89407e-05,-1.12609e-06,-2.87645e-06,0.00675419,6.07882e-06,0.0117003,0.00519163,6.07882e-06,0.0190046,-0.00482408,6.07882e-06,0.0191094,-0.00640223,6.07882e-06,0.011812,1.18343,0.410367,-0.567556,-0.00201144,-0.000715123,-0.00319315,0,0,0,0,0,0,0,0,0,0,0,0,0.0526879,1.39094e-06,3.47423e-15,-4.94686e-14,3.47602e-15,1.39101e-06,-8.35572e-15,-4.94697e-14,-8.35514e-15,1.39085e-06
0.00100087,7.64343e-05,0.000725012,2.09423e-05,-9.73224e-07,-1.42621e-06,0.00674083,5.5017e-06,0.0116403,0.00512622,5.5017e-06,0.0188766,-0.0047592,5.5017e-06,0.0189711,-0.00637356,5.5017e-06,0.0117509,1.18399,0.41064,-0.56786,-0.00214716,-0.000765307,-0.00338672,0,0,0,0,0,0,0,0,0,0,0,0,0.0522264,1.42858e-06,2.10611e-15,-6.70354e-14,2.10594e-15,1.4287e-06,-9.09766e-15,-6.70306e-14,-9.09482e-15,1.42848e-06
0.00105815,8.72016e-05,0.000800464,2.30584e-05,-7.98822e-07,1.74962e-07,0.00673939,5.70412e-06,0.0115734,0.00506821,5.70412e-06,0.0187499,-0.00467758,5.70412e-06,0.0188455,-0.00633997,5.70412e-06,0.0116874,1.18388,0.411312,-0.568568,-0.00228739,-0.000817286,-0.00358481,0,0,0,0,0,0,0,0,0,0,0,0,0.0517748,1.46611e-06,4.55977e-16,-8.77552e-14,4.57427e-16,1.46632e-06,-1.00882e-14,-8.77412e-14,-1.00856e-14,1.46596e-06
0.00111349,0.000100276,0.000878268,2.52852e-05,-5.98271e-07,1.93177e-06,0.00672961,5.90922e-06,0.0115167,0.0050112,5.90922e-06,0.018623,-0.00459916,5.90922e-06,0.018713,-0.00631152,5.90922e-06,0.0116233,1.17691,0.40765,-0.56376,-0.00243119,-0.000870598,-0.00378816,0,0,0,0,0,0,0,0,0,0,0,0,0.0513336,1.50365e-06,-1.73556e-15,-1.11851e-13,-1.73259e-15,1.50378e-06,-1.15413e-14,-1.11879e-13,-1.15396e-14,1.5035e-06
0.00116993,0.000115761,0.000956354,2.76248e-05,-3.6675e-07,3.84477e-06,0.00672637,5.31569e-06,0.0114569,0.004945,5.31569e-06,0.0185037,-0.00451522,5.31569e-06,0.018587,-0.00628257,5.31569e-06,0.0115623,1.18543,0.411317,-0.568602,-0.0025806,-0.000926218,-0.00399503,0,0,0,0,0,0,0,0,0,0,0,0,0.0509021,1.54113e-06,-4.56603e-15,-1.39573e-13,-4.56531e-15,1.54123e-06,-1.35669e-14,-1.39567e-13,-1.35664e-14,1.54087e-06
0.0012284,0.000132321,0.0010337,3.00814e-05,-1.0211e-07,5.91248e-06,0.00670474,5.2808e-06,0.0114048,0.00487281,5.2808e-06,0.0183787,-0.00443702,5.2808e-06,0.0184621,-0.0062633,5.2808e-06,0.0115006,1.18602,0.411609,-0.568918,-0.00273416,-0.000983562,-0.00420552,0,0,0,0,0,0,0,0,0,0,0,0,0.0504814,1.5785e-06,-8.10737e-15,-1.71077e-13,-8.1066e-15,1.57852e-06,-1.62319e-14,-1.71121e-13,-1.62329e-14,1.57819e-06
0.00128946,0.000149627,0.00111044,3.266e-05,1.97143e-07,8.13371e-06,0.00668212,5.30314e-06,0.0113471,0.00480211,5.30314e-06,0.0182568,-0.00436538,5.30314e-06,0.0183402,-0.00623968,5.30314e-06,0.0114437,1.18693,0.411304,-0.568631,-0.00289222,-0.0010425,-0.00442,0,0,0,0,0,0,0,0,0,0,0,0,0.0500685,1.61565e-06,-1.2439e-14,-2.06772e-13,-1.24381e-14,1.61557e-06,-1.96259e-14,-2.06769e-13,-1.96277e-14,1.61537e-06
0.00133663,0.000180668,0.00122298,3.53329e-05,5.58479e-07,1.058e-05,0.00665384,4.60266e-06,0.0112948,0.00472553,4.60266e-06,0.0181383,-0.00429904,4.60266e-06,0.018215,-0.0062336,4.60266e-06,0.0113773,1.19506,0.415538,-0.574032,-0.00305565,-0.0011038,-0.00463729,0,0,0,0,0,0,0,0,0,0,0,0,0.0496664,1.65273e-06,-1.84744e-14,-2.48558e-13,-1.84718e-14,1.65276e-06,-2.50191e-14,-2.48525e-13,-2.50195e-14,1.65246e-06
0.0013961,0.000201417,0.00130473,3.81248e-05,9.61313e-07,1.31899e-05,0.0066165,4.43985e-06,0.0112397,0.0046235,4.43985e-06,0.0180229,-0.00424584,4.43985e-06,0.0180937,-0.00623177,4.43985e-06,0.0113251,1.1874,0.412274,-0.569631,-0.00322128,-0.00116621,-0.00485906,0,0,0,0,0,0,0,0,0,0,0,0,0.0496029,1.68976e-06,-2.52035e-14,-2.94223e-13,-2.52038e-14,1.68957e-06,-3.09684e-14,-2.94274e-13,-3.09816e-14,1.68936e-06
0.00146111,0.000220998,0.00138105,4.10466e-05,1.40331e-06,1.59524e-05,0.00659802,4.50375e-06,0.0111823,0.004541,4.50375e-06,0.0179049,-0.00418049,4.50375e-06,0.0179765,-0.0062163,4.50375e-06,0.0112737,1.1884,0.412,-0.569386,-0.00339082,-0.00123009,-0.00508388,0,0,0,0,0,0,0,0,0,0,0,0,0.0496056,1.7266e-06,-3.29598e-14,-3.44768e-13,-3.29719e-14,1.72635e-06,-3.79193e-14,-3.44707e-13,-3.79074e-14,1.72607e-06
0.00143374,0.000285475,0.00152434,4.39137e-05,1.97426e-06,1.90014e-05,0.00657647,1.94913e-06,0.0111304,0.00446363,1.94913e-06,0.0177876,-0.00410598,1.94913e-06,0.0178533,-0.0062013,1.94913e-06,0.011217,1.19717,0.415797,-0.574382,-0.00356524,-0.0012961,-0.00531039,0,0,0,0,0,0,0,0,0,0,0,0,0.0496085,1.76315e-06,-4.40557e-14,-3.97962e-13,-4.40775e-14,1.76294e-06,-5.08097e-14,-3.9778e-13,-5.07965e-14,1.76279e-06
0.0015674,0.000364052,0.00168413,4.7048e-05,2.70237e-06,2.23701e-05,0.00654287,-1.01251e-06,0.0110791,0.00438876,-1.01251e-06,0.0176634,-0.00403893,-1.01251e-06,0.0177355,-0.00618679,-1.01251e-06,0.0111609,1.19763,0.416025,-0.574591,-0.00374396,-0.00136342,-0.00553975,0,0,0,0,0,0,0,0,0,0,0,0,0.0496141,1.79957e-06,-6.19286e-14,-4.71508e-13,-6.19876e-14,1.79944e-06,-6.9772e-14,-4.71446e-13,-6.97315e-14,1.79928e-06
